record_id,Count (classes),Count (horses),trainer,trainers,source,horse,horses,Count (entries),rider_display,rec_id,entries,rider,entry_go_times,wec-alerts,class_oog,class_oog copy,class_results,cwf
rectvNxnKQSB98E47,0,1,Stephen Dicarlo,"[""recupQMhsCpx3otEi""]",class_oog,Verdi,"[""recjiqR65uJS9vQeJ""]",1,Scarlett,rectvNxnKQSB98E47,"[""recjrSjFsAkrG0f5H""]",Scarlett Yana,,,,,,
rectxPJhIjLqzZXeE,0,1,Benjamin J. Meredith,"[""reccRPUdMRZMCiJuf""]",class_oog,Splendid,"[""recjFOM7ncwsETAOi""]",1,Mila,rectxPJhIjLqzZXeE,"[""recTnAc0xDieqSDlZ""]",Mila Meredith,,,,,,
recu08MrN0g4FlTr5,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Izitop Aaa,"[""recwnV4YzCQeFpteN""]",1,Mia,recu08MrN0g4FlTr5,"[""recpF7BQH9k4kO7Cg""]",Mia Baez,,,,,,
recu4LT4UbFIY5xsX,0,1,Shannon Y. Clifford,"[""recUlyG8wMwlKopQw""]",class_oog,Hpf Melania,"[""recQmtI5ZsAOeLXtp""]",1,Francisco,recu4LT4UbFIY5xsX,"[""recg1bdKplpiMn6CM""]",Francisco Vaca,,,,,,
recuB93tp86huMHOF,0,4,Brittni A. Raflowitz,"[""recU3IaijfKlg4V10""]",class_oog,Kankan,"[""recNTIir4T2KGDC39"",""rec8PeVMdZkMCMLS5"",""recq7zGeSM734iPDV"",""recXG32TVrmw8DGO0""]",4,Brittni,recuB93tp86huMHOF,"[""recbyeHnj0OT9sByX"",""rec50DCvX5MF21Jf5"",""recrBjQEKkSDgWttF"",""recpfvulZdiy5IQvn""]",Brittni A. Raflowitz,,,,,,
recuCjfT3Zi0PZ7TV,0,1,Jenny Miller,"[""recUyPOPB2XxAGJpk""]",class_oog,Fpf First Edition,"[""rec71PSXk9xhzorfN""]",2,Jenny,recuCjfT3Zi0PZ7TV,"[""recaDBKCxqYv7GOz2"",""recGKqV4V8wQLmIO4""]",Jenny Miller,,,,,,
recuHd7x3ghIfNhky,0,3,Sydney Rowland,"[""recFsMRQIqS8lWRWR""]",class_oog,Greta De La Dinais,"[""recFAVetiObiBXgqy"",""recsZhLDABzLyVMKg"",""recJmFTzxdJjOLIDx""]",3,Erynn,recuHd7x3ghIfNhky,"[""recAf5xbq5TLnFkW9"",""recB0RNekTiukvqCp"",""recTQQUiSBgycx0XQ""]",Erynn L. Ballard,,,,,,
recuLEaHKZQRPR6B6,0,3,Katey Grau,"[""recWymhFUK9NTB49o""]",class_oog,Ascott,"[""recXMgU3zzkFu9BYa"",""rectvnMKMZPUabxbK"",""reczZkZRSnTcHpeqf""]",3,Currie,recuLEaHKZQRPR6B6,"[""recrU2ek0zMbrnuce"",""recVhSxn2uPUOlIcp"",""recmjA8gjfJK5IuQR""]",Currie Cooper,,,,,,
recuOmyiBbHhkiEJK,0,1,Juan A. Rodriguez Silva,"[""reclu4ZfxeCUoDgLA""]",class_oog,Seattle,"[""recvLuCl2DAoUGBYI""]",1,Ana,recuOmyiBbHhkiEJK,"[""recIXCj7zFo3EnV4p""]",Ana Sofia Perez,,,,,,
recuRfqCXumIZugTG,0,1,Rebecca Warth,"[""rec456G3R5wbsgOk8""]",class_oog,Cento Forever,"[""rec0C9LNIc1wwIMtL""]",1,Pamela,recuRfqCXumIZugTG,"[""recxloaG3vDKK6KgS""]",Pamela Mattel,,,,,,
recuXMRmQaiViYiGM,0,1,Elizabeth D. Blaisdell,"[""recYw9kALEWzAkVln""]",class_oog,San Cristobal,"[""reccptd0LAteUiUok""]",1,Ella,recuXMRmQaiViYiGM,"[""recOlVHFYzhGze1e4""]",Ella Jane Blaisdell,,,,,,
recudKxq4aIcwHDSV,0,1,Carlos Aguirre,"[""rec1FgPVFDZY2PmXP""]",class_oog,Caltitza,"[""rechpvf5DyOyKP52h""]",1,Francisco,recudKxq4aIcwHDSV,"[""rectDB55uRU4HAI9U""]",Francisco E. Toro,,,,,,
recukBaoFzRGru2uh,0,1,Alison Jones,"[""reccPpBL4rQYdBMJP""]",class_oog,Going For Broke,"[""reczfZP6RVJ109fPM""]",1,Emma,recukBaoFzRGru2uh,"[""recmPbUNYeendKqzd""]",Emma Parker,,,,,,
reculOoDct2P25DGc,0,3,Kelsey Duffy,"[""recJe0LFDSWmZkYs4""]",class_oog,London Boy,"[""recW3Pxwyy8BD3Zx8"",""recMUmnQNuijsAcR7"",""recjitrbF6SGS36R7""]",2,Audrey,reculOoDct2P25DGc,"[""recRproOFAZVL30I8"",""recVIe471MSnlYhTy""]",Audrey Haywood,,,,,,
recumIAMi7sP2aloJ,0,1,Katie Rudnick,"[""rec6npIsj2ldcOqWZ""]",class_oog,Never Ending Story,"[""recXxxSduyhYIdVk7""]",0,Tzofi,recumIAMi7sP2aloJ,,Tzofi Horner Brown,,,,,,
recusKsOvT8TWWQd6,0,1,Daniel Michan,"[""receaA0lDaK9CffNz""]",class_oog,Cozumel,"[""recg41TYGjWFbfHel""]",1,Hailey,recusKsOvT8TWWQd6,"[""reckKVHNZ1Ip1GNg7""]",Hailey Royce,,,,,,
recusXJB2e7ym5WkL,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Cajou Mm,"[""recBU3FB99fptTovp""]",1,Gabriela,recusXJB2e7ym5WkL,"[""rec15E164n3x0AA8E""]",Gabriela Mccloskey,,,,,,
recuuXZuhtdqgphBs,0,3,Darragh Kerins,"[""recOdyCszUe4VTxPo""]",class_oog,Colbert Q,"[""rec0eYyxy9JljHkqO"",""recYURLSHbLWax0Uw"",""recybeuQqxLpdwgyc""]",3,Sarah,recuuXZuhtdqgphBs,"[""rechTSL0KCt5yYk7Z"",""recugWgvDfNb66AlQ"",""recL5WOVEUlD6bwan""]",Sarah Kerins,,,,,,
recuwXlsiu8fGpzYP,0,1,Madison Daughdrill,"[""recQXTpW29gQ8CQhu""]",class_oog,Under The Sea,"[""recznac4jn7lvQvlR""]",1,Kennedy,recuwXlsiu8fGpzYP,"[""recE3kUkNcZeNsPCh""]",Kennedy Miller,,,,,,
recuyfo3nv68HVefs,0,6,Heather Dayner,"[""rectbL4oLPTwFxdNp""]",class_oog,Quick Moon,"[""recO21RxslYAowmYX"",""rec2vOhNZaYaDdTNa"",""recQokOYTH4zuZbGa"",""reclZjisJ7k5Vw6w6"",""recbGbnNN0aVytpdY"",""rec2NxJKUDKEnYhiR""]",5,Evana,recuyfo3nv68HVefs,"[""recWOHzb2SxrbXnLA"",""recmVUp383DmNilwm"",""recK4fk5IS1EPZ4z1"",""recFn1mUqnRymx1oy"",""recKvJQ41PmPPNBFi""]",Evana Somareddy,,,,,,
recv2Qp5YXU9QbViB,0,1,Heather Dayner,"[""rectbL4oLPTwFxdNp""]",class_oog,Mystery Man,"[""recfjvpOEk2sDZL0u""]",1,Schuyler,recv2Qp5YXU9QbViB,"[""recEI0YkmBLtGklD6""]",Schuyler Dayner,,,,,,
recvD6KL2dqqPvN0v,0,4,Justine L. Dutton Barnard,"[""recU7zogAuLVNKIfQ""]",class_oog,Rhubarb And Custard Os,"[""reczCi2jQ4o9sXJkG"",""recnOAwFVoDeQUamZ"",""rec82ZXx3k3BZs95n"",""recLXYgdhRzs0rEdm""]",4,Justine,recvD6KL2dqqPvN0v,"[""recFErNmkCCvUfXDw"",""recnjnyY9UT59zeAn"",""recdM6wDRahirh7oO"",""recj76r3HlyuTM8ji""]",Justine L. Dutton Barnard,,,,,,
recvDuOEe724R4dAX,0,1,Pablo J. Barrios,"[""recotkhuiB65Mp1KD""]",class_oog,Clyde Va,"[""recr27W5RANfUWlAm""]",1,Maggie,recvDuOEe724R4dAX,"[""recYXTtfrpAJ3Nvvm""]",Maggie Jacobs,,,,,,
recvGTTxZSbHtC8Ym,0,3,Vicente Guillen,"[""recCbBJMoJvofncZW""]",class_oog,Evolene De Carles,"[""recGcKkdCOho6Pt6R"",""recC3oy4u30kAUXpX"",""rec740v4uyei3qRrI""]",3,Vicente,recvGTTxZSbHtC8Ym,"[""rec01fcLz3gBaOuCk"",""recul9Pr69tRlOjOC"",""reccyRIzHp9ugs8vK""]",Vicente Guillen,,,,,,
recvPEe5AM3OgbEpI,0,2,Jennifer Tate,"[""recvbfeJr2qBsQo29""]",class_oog,Debonair,"[""recJA2F2U0w9TUwpo"",""rec2JkZ4Yg119HiD5""]",2,Jennifer,recvPEe5AM3OgbEpI,"[""recwcHiK4uHqobZog"",""rectiPuYi4cnJuWhY""]",Jennifer Tate,,,,,,
recvPk4behpKl5tTy,0,1,Robert Mendoza,"[""recc7BtlSMC456iwd""]",class_oog,Quintana Viii,"[""recmCVxgUCTwD9Znb""]",1,Jessica,recvPk4behpKl5tTy,"[""recnbrWUy8MyJer3G""]",Jessica L. Roth Thomas,,,,,,
recvQT9BbjlLzBWkJ,0,1,Madison Daughdrill,"[""recQXTpW29gQ8CQhu""]",class_oog,Blue Magic,"[""reccwK3wNlr8Gr3b5""]",1,Anslee,recvQT9BbjlLzBWkJ,"[""recbN9hcuwyHaXSOt""]",Anslee Bell,,,,,,
recvZYIJFRTfwCpkw,0,3,Juan M. Bolanos,"[""reciQqSfWbMiP5zxf""]",class_oog,Fraxinus Des Coeuries,"[""rec6u2I3D3MMwwvpg"",""rec6sdc0Zpp1zj6Gy"",""recwBrV6oveu4Br6E""]",3,Juan,recvZYIJFRTfwCpkw,"[""rectB3iiD9s1xf55m"",""recgEoMjHrZ4zO91e"",""rec4pOaYgAZalZMzo""]",Juan J. Bancalari,,,,,,
recvmzNpRJ5NWadPh,0,1,Kelsey Duffy,"[""recJe0LFDSWmZkYs4""]",class_oog,Wrenwood Blue Dream,"[""rechslNRnxcpCkLaB""]",0,Robert,recvmzNpRJ5NWadPh,,Robert Levendorf,,,,,,
recvrmp3sgOmigpg4,0,2,Darragh Kerins,"[""recOdyCszUe4VTxPo""]",class_oog,Carlina,"[""rec9hBrpaI6DR0pVH"",""recV5aEPG4wisxE3B""]",2,Nadine,recvrmp3sgOmigpg4,"[""receAni6UqAZEBEMR"",""recF2g68sPDG6VP8g""]",Nadine Beck,,,,,,
recvvZ2Rt9VyNxKue,0,1,Elizabeth Solomon,"[""recjs9szuz6Ll0w50""]",class_oog,Comme II Reality,"[""rec0K4kCMgbTICRTE""]",1,Elizabeth,recvvZ2Rt9VyNxKue,"[""recn1unfGymTEIZEv""]",Elizabeth Solomon,,,,,,
recvwXGNJIXVgfeMV,0,1,Juan A. Rodriguez Silva,"[""reclu4ZfxeCUoDgLA""]",class_oog,Business Concept Z,"[""reco6BRjrhRfYu7XT""]",1,Catalina,recvwXGNJIXVgfeMV,"[""recDrDugMSrjj5r70""]",Catalina Arzu,,,,,,
recvxuvEt674Zkc3J,0,1,Bryce P. Richardson,"[""rectIwXBJfkrEAaOG""]",class_oog,Smooth Sailing,"[""recK8Cx4IgRHsFiPG""]",1,Claire,recvxuvEt674Zkc3J,"[""rec0oK3MXB6M3HAF2""]",Claire Arnold,,,,,,
recvzY7VV91XCa5aH,0,1,Wendy J. Hechler,"[""rec1I0IvFKaYQa6K4""]",class_oog,Sweeter Than Fiction,"[""recZN8KskZlEeRp96""]",1,Addy,recvzY7VV91XCa5aH,"[""recG4NPYs6LUAyjtd""]",Addy Dewalt,,,,,,
recw0WGQE7cSRXkqe,0,2,Todd D. Minikus,"[""rec17fXVv4zXio64e""]",class_oog,Edita,"[""recUhB6bLHbrbMKIF"",""recIOsp7jhIlRPGDe""]",2,Katie,recw0WGQE7cSRXkqe,"[""recJXyicG8Vx1pmCH"",""recwxhnQFuwUfaehT""]",Katie M. Savarise,,,,,,
recw1RkTLz6AB4VfY,0,2,Priscilla Broger,"[""rec4DXi4PILWoXlnx""]",class_oog,Icare Chavannais,"[""recfOl7ZkyUoojeeo"",""recdO9dtC5jzQT3w6""]",2,Priscilla,recw1RkTLz6AB4VfY,"[""rec7IRQCJhcQjYSyL"",""rec5BCZ11djG4ijhg""]",Priscilla Broger,,,,,,
recw1lC5ChTZacpJT,0,1,Matthias Hollberg,"[""rec1WjmrNr6i9f42W""]",class_oog,Douglas,"[""recK2MOfvbDLsYgF3""]",1,Adina,recw1lC5ChTZacpJT,"[""recTjZf2U9rwRh5lj""]",Adina Gesthalter,,,,,,
recwAwQ18eeOC9QU4,0,1,Stephanie Free,"[""recBVRfeR9i4COiwE""]",class_oog.php,Phantom,"[""recFiayID2d01JkEQ""]",1,Adelyn,recwAwQ18eeOC9QU4,"[""rec3YkBAt3T7g2M9W""]",Adelyn Miller,,,,,,
recwXqtaxLJy9JnT1,0,1,George J. Bessette,"[""recXKfhF5qV7KjRHI""]",class_oog,Center Stage,"[""recBeIt2QJKxKBR0i""]",2,Kirsten,recwXqtaxLJy9JnT1,"[""recw15cQ3GOGZLo0a"",""recXz6aFV8UtHxxo5""]",Kirsten L. Malacarne,,,,,,
recwapWJfltFf6kxX,0,1,Sydney Rowland,"[""recFsMRQIqS8lWRWR""]",class_oog,Sanella 6,"[""reclysmJt9Jf6DU7r""]",1,Mary,recwapWJfltFf6kxX,"[""recCn1vBgRO4HmWDo""]",Mary Frances Looke,,,,,,
recweHlv4BRsQoksS,0,1,Mario Garcia,"[""recgLDs1PX5pujyno""]",class_oog,Odaya,"[""recXgFBKZ5FRbXDxP""]",1,Anna,recweHlv4BRsQoksS,"[""rec07T9tJS4DHWlU0""]",Anna Mazor-Allhusen,,,,,,
recwg7qokrsfkrqNT,0,2,Juan A. Rodriguez Silva,"[""reclu4ZfxeCUoDgLA""]",class_oog,Katja,"[""rec0wH9QT0spAYWK9"",""rectXKZJ2uS9ebTXx""]",2,Natalia,recwg7qokrsfkrqNT,"[""rec3AjH1MdATg46Lv"",""recgMKpUgxDJ06pWU""]",Natalia Perez,,,,,,
recwj9P1QCrZn1Tfd,0,2,Rob Billings,"[""recHNjiHOpvxP5N0r""]",class_oog,Steely Dan,"[""recSbt4OEcCbJFJu6"",""recZMNkH63rp0M1zp""]",2,Kendall,recwj9P1QCrZn1Tfd,"[""recKsME2eoH8BD2JB"",""recrrANhwcT5xhNy7""]",Kendall Crowell,,,,,,
recwnV5ZrH6yg5bA2,0,2,Kimberly Nadler-Russo,"[""rec1yq40bnU1koghd""]",class_oog,Fletcher W,"[""recp0oZhraItqrQzg"",""recteSUNrBahQGXUw""]",1,Shelby,recwnV5ZrH6yg5bA2,"[""rechgoOSG1jAOreGN""]",Shelby Romp,,,,,,
recxDhjsFLj5GbY1X,0,2,Lynn M. Reed,"[""recVgcYuvsyU3zc15""]",class_oog,Frf Marquis,"[""recVr4mlVg0qg99Mq"",""recw36gcBqoExUts8""]",2,Lynn,recxDhjsFLj5GbY1X,"[""recaWvN0eKTl3rKul"",""recTI0WpyrK2n4Kj9""]",Lynn M. Reed,,,,,,
recxHoEIFUSL0yeKt,0,2,Thea N. Stinnett,"[""recfWYHJT3O9VG1TG""]",class_oog,Storiall Blue,"[""recIBWWm8xC3UjODO"",""recWiHSj6xkgVGl1t""]",2,Stella,recxHoEIFUSL0yeKt,"[""reckxC9woEmMfLJsu"",""rec54726T3NJ6SoIz""]",Stella Stinnett,,,,,,
recxILKo5fImj0Xlg,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Interkalen V.d.o,"[""recaqAahuWUuGII4P""]",1,Camila,recxILKo5fImj0Xlg,"[""recg2q8fBl6zY3Mak""]",Camila Inestroza,,,,,,
recxLjC7HUMdCYgIG,0,1,Carlos Aguirre,"[""rec1FgPVFDZY2PmXP""]",class_oog,Jet Setter,"[""recdoTrdHp6vzz5uX""]",1,Jana,recxLjC7HUMdCYgIG,"[""recbjLwlo9lhPfYJN""]",Jana Schwartzberg,,,,,,
recxNEqG5Syb1Sa3u,0,1,Todd D. Minikus,"[""rec17fXVv4zXio64e""]",class_oog,Chacoons Bellis Z,"[""recPO35JA7d1y6oYZ""]",1,Todd,recxNEqG5Syb1Sa3u,"[""recNSanExf7hcOBoM""]",Todd D. Minikus,,,,,,
recxXib2W6xrD6opu,0,1,Addison Benio,"[""recwGTdczW4oDNNIS""]",class_oog,Beast Mode,"[""recbJNJzpCeFabem3""]",1,Addison,recxXib2W6xrD6opu,"[""rec5OBdFACbnwaG76""]",Addison Benio,,,,,,
recxZJzN67B3dP2k5,0,1,Rob Billings,"[""recHNjiHOpvxP5N0r""]",class_oog,Jolita,"[""reczIdfmLplrXpAaG""]",1,Grace,recxZJzN67B3dP2k5,"[""recAj54jGkp8UD0u9""]",Grace Everhart,,,,,,
recxatpI8UXNwRwnp,0,2,Jake Evans,"[""recSXiCPwDmQ76cuQ""]",class_oog,Kandoo Pj,"[""recej7833yHmLYG1d"",""recMCnJ5J4qhgZ3iq""]",2,Maurah,recxatpI8UXNwRwnp,"[""recx5V5UYxIPodNVd"",""reclHZtWCBDKaidMf""]",Maurah Burkholder,,,,,,
recxclfcUZPGKeFde,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Out Of The Blue,"[""reclEAQfewD0vwoWG""]",0,Alma,recxclfcUZPGKeFde,,Alma Bettant,,,,,,
recxdi1hJSSi7n9QQ,0,1,Marissa Creviston,"[""recUr6Fi772oNLJ5v""]",class_oog,Follow Me,"[""recUQ7hl3dhqBAlIH""]",0,Lindsey,recxdi1hJSSi7n9QQ,,Lindsey Mohr,,,,,,
recxgbLwO4GonAr53,0,1,Sydney Rowland,"[""recFsMRQIqS8lWRWR""]",class_oog,Gucci,"[""rec75vZjBWwbTd4Gl""]",1,Della,recxgbLwO4GonAr53,"[""recQ8smWGjQ46Uxma""]",Della White,,,,,,
recxoNeIVLQ2TXQhe,0,1,Sarah Gordon,"[""recvco5SyVPeCmXTR""]",class_oog,Uphoria Di June,"[""recod3qQD5KoBkjTK""]",1,Sarah,recxoNeIVLQ2TXQhe,"[""recMGucKzTW2VvRV4""]",Sarah Gordon,,,,,,
recxq3x3oKp3xoKiz,0,2,Juan A. Rodriguez Silva,"[""reclu4ZfxeCUoDgLA""]",class_oog,Balou De Revel,"[""rechgSYQRQw5Od3P3"",""recgGHyIM6AGlx7iG""]",2,Emilio,recxq3x3oKp3xoKiz,"[""recn8FQD4z3GHLeRo"",""recbgWWvdLtzPxRIW""]",Emilio Medina,,,,,,
recxzzbGbfXwvPmbw,0,6,Ryan Michael Genn,"[""rec1uM1UghdnlA4Hq""]",class_oog,Venezia D'austral Z,"[""recVN874Q98zEWIta"",""rec3hjxkKORztNcvG"",""rec6hlLugT5cf84pr"",""recMAuWjmb6Ae7iB7"",""recdwSoPWFOXJFw5k"",""rec8MV3OeY9y3RdK0""]",6,Ryan,recxzzbGbfXwvPmbw,"[""recjoa5HxFvEF8f0H"",""recQgzW00V8UL9jDG"",""recP6lQmxUMAGVJMs"",""recbMUxRpLNLEqBal"",""rec4sYbf6VrE4Gdck"",""recIH6NTGqFpovgsh""]",Ryan Michael Genn,,,,,,
recyB7G0HT109oTGz,0,2,Declan Egan,"[""recGOZOt71dcEAmvp""]",class_oog,Onetta Vd Fruitkorf Z,"[""rec8FJLMG4nFMBNat"",""rec2LDi1Up6xCZpSR""]",2,Bailey,recyB7G0HT109oTGz,"[""rec5pU13zfWM743CN"",""rec2SnUDTF5XK7afR""]",Bailey P. Tims-Ferira,,,,,,
recyCRNKIwxuHWSZm,0,1,Maisie Wagner,"[""recWddmd29X3mTMwN""]",class_oog,Unbridled Bond,"[""recJ4kIXPcFhtNdIq""]",1,Ainsley,recyCRNKIwxuHWSZm,"[""recEffmo1q5bLQKId""]",Ainsley Colvin,,,,,,
recyChuS0cEcXAyR5,0,1,Kathleen A. Rice,"[""recCKrp47ssN1kRIV""]",class_oog,Much Adoo,"[""recH0S0gOoOCWUKnP""]",0,Kathleen,recyChuS0cEcXAyR5,,Kathleen A. Rice,,,,,,
recyG2L0F5ju9AGky,0,1,Lauren Schweppe,"[""recWb8kIRsV2w5Zj9""]",class_oog,Rio Mccoy,"[""recSIVm9mzXtZVo8Z""]",1,Brittany,recyG2L0F5ju9AGky,"[""recqrDljxlnEyCaVN""]",Brittany Doughty,,,,,,
recyGVYLmZDyh1vIT,0,1,Anne L. Bingler,"[""rec3S9KikkQrKgX8L""]",class_oog,Glamour Van De Kakebeek,"[""recg2Sv2ezJQLIeI7""]",1,Annalise,recyGVYLmZDyh1vIT,"[""recCke5DtPAUI7Pty""]",Annalise Kapsokavathis,,,,,,
recyJaFvQ2RYfJpTw,0,1,Emily Plante,"[""recXVR08ixMVy2UwY""]",class_oog,Techon Master Bronze,"[""recX6BoezsTX78euf""]",1,Jolene,recyJaFvQ2RYfJpTw,"[""recjfkDHSe8wbBSCq""]",Jolene Plante,,,,,,
recyQ8PVWq12G0typ,0,1,Juan E. Hidalgo,"[""recWm4nXbUtPYpLCL""]",class_oog.php,Emyr De Launay,"[""rect9cXUJgK0Ixi8C""]",1,Mauricio,recyQ8PVWq12G0typ,"[""reccmBs7OIEJDnVJB""]",Mauricio Gruener,,,,,,
recyZ1h5oigC6Gysp,0,1,Heather Froehlich Cortell,"[""recYYSG3rW61gLanZ""]",class_oog,Delisa Gp,"[""recHgVNnMbV0sNKWs""]",0,Elaina,recyZ1h5oigC6Gysp,,Elaina Davis,,,,,,
recyZIUbNSKQsUStt,0,2,August Torsilieri,"[""recel7Tui1CFiT95R""]",class_oog,A La Quattro S,"[""recjDiaacloQEn7xH"",""rec1kBWgR4afctQ7V""]",2,Vivian,recyZIUbNSKQsUStt,"[""rec3W1m1CRMqKtOku"",""recSza5wPNL92sOLn""]",Vivian Heyer,,,,,,
recyd1akfUaUasyyP,0,1,Christine Davis,"[""recARZMqQrFq9nlEp""]",class_oog,Haymar's Scho Me Dragons,"[""recFcNzxzXWQQkMgX""]",0,Ella,recyd1akfUaUasyyP,,Ella Davis,,,,,,
recyeNVotnVgNhjjo,0,1,Dawn Hersey,"[""recXocXm551bESpPa""]",class_oog,Roncevert,"[""recCxBXhiqmeolR7k""]",0,Lila,recyeNVotnVgNhjjo,,Lila Isaac,,,,,,
recygw9bvT3ZSiJEC,0,1,Stephen Dicarlo,"[""recupQMhsCpx3otEi""]",class_oog,Herlich,"[""recZqQU2PI0V6OJrt""]",1,Kennedy,recygw9bvT3ZSiJEC,"[""recCWzEeFLRL2YGDr""]",Kennedy Callis,,,,,,
recyyfu2HOLFiJ5za,0,1,Jenny Miller,"[""recUyPOPB2XxAGJpk""]",class_oog,Going Global,"[""recgDxmw0ekKbzKcA""]",0,Lindsay,recyyfu2HOLFiJ5za,,Lindsay Meyer,,,,,,
recz2I8wN6TVGLg4t,0,1,Derek Van Der Burgh,"[""recw2AcufXB3OnYyW""]",class_oog,Argento 2,"[""recvCoKhuuJgXRxT5""]",1,Aubrey,recz2I8wN6TVGLg4t,"[""recYeQd4oCVSWM9nf""]",Aubrey Frank,,,,,,
recz2JaMEL3nVN0Tv,0,1,Sydney Rowland,"[""recFsMRQIqS8lWRWR""]",class_oog,Ganesh Des Till,"[""recFoVE0gTs7NyOHL""]",1,Sofia,recz2JaMEL3nVN0Tv,"[""recl9BBW73Kxkrm33""]",Sofia Popescu,,,,,,
reczCzo5iiSfHV7ul,0,1,Andras Szieberth,"[""recIKurBKhyE9TxmA""]",class_oog,Gabriella T,"[""recPSF3nOcnXpjVjX""]",1,Mary,reczCzo5iiSfHV7ul,"[""recOy3ctcaxKys2cW""]",Mary Collier Pope,,,,,,
reczNEv98kgm9cPGM,0,1,Scott Diffey,"[""recNr3QsitBPL9Xil""]",class_oog,Crush,"[""recghA3yX8fyJbiX3""]",1,Scott,reczNEv98kgm9cPGM,"[""recCcWOumf0LuMidU""]",Scott Diffey,,,,,,
reczNxdkVce2RRYW0,0,1,Mario Garcia,"[""recgLDs1PX5pujyno""]",class_oog,Gossip Girl,"[""recYPkFgga1tlZ3bX""]",1,Hannah,reczNxdkVce2RRYW0,"[""rece95JcAhAVDDtRR""]",Hannah Morejon,,,,,,
reczVFHP2jM0E4cX6,1,1,Alan Korotkin,"[""recFIHTcArQhILyAc""]",class_oog,Fanfan Boy,"[""recwctlw2A47WeG8P""]",0,Josselyn,reczVFHP2jM0E4cX6,,Josselyn Mersereau,"[""recwNqmrIvUEVqqjC""]",,"[""recR7m2NMOlFhhVdI""]","[""recYQctImqCLyRKhH""]",,
reczXM3prGmBnwRWV,0,2,Meghan Green,"[""recY4IG5M0Ub1eRP6""]",class_oog,Perry Girl,"[""rec7wlOHrfCBS7FPW"",""recOaoxVxEUEpUogh""]",2,Frederica,reczXM3prGmBnwRWV,"[""rechSSLCfmY0qzoCf"",""recfTISFDwyJLZnkA""]",Frederica Alcalay,,,,,,
reczaezaIlujYbict,0,1,Juan M. Bolanos,"[""reciQqSfWbMiP5zxf""]",class_oog,Comeback De La Manade,"[""recL9s2dmd5f6zb7Z""]",1,Graciela,reczaezaIlujYbict,"[""recRUZRcJvzoor1Iu""]",Graciela Bolanos,,,,,,
reczdYNCGFEUyxVMl,0,2,Matt Martin,"[""recRnYU8EgCMCN4Tl""]",class_oog,Ibalia,"[""rec2WJAkQ2lK9xu1t"",""recSjDS9eaqyUZlj9""]",2,Debbie,reczdYNCGFEUyxVMl,"[""recysJxjwgm0Tj0rd"",""rechZbNQ92TC1QapY""]",Debbie Smith,,,,,,
reczfPsdP8FSWYkKZ,0,1,Megan Wexler,"[""recbDjphoL8qMtSeW""]",class_oog,Gof Perle D'amour,"[""recVPnWO7QarhJfpu""]",1,Allison,reczfPsdP8FSWYkKZ,"[""recCwmz5hAOJ9DEol""]",Allison Donahue,,,,,,
reczxBmF34jQEchbp,0,1,Lindsay Barrack,"[""recHOVfz50z5VV3gG""]",class_oog,Getthe Muny Bernie,"[""recJTZoUeteSbNHJv""]",1,Carrie,reczxBmF34jQEchbp,"[""rec6u2HTz330ZyOm3""]",Carrie Riddle,,,,,,
