record_id,entry_no,rec_id,Created,horse,trainer,horse_display (from horses),horses,source,rider,riders,rider_display (from riders),trainers,trainer_display (from trainers),barn_name,entry_go_times,wec-alerts,class_oog,class_oog_staging,get_orders,get_rings,class_results,get_rings 2,get_orders 2,wec_entry_comments,wec_class_comments,wec_comment_presets,wec_question_templates,wec_sessions,wec_comments,wec_ring_checkins,waze_users,wec_observations,wec_ring_comments
reccJGzhx3OasZ6fm,1738,reccJGzhx3OasZ6fm,2026-06-12T17:24:26.000Z,Dublin,Carly Tredinnick,[null],"[""recirHuE46MLWzQc5""]",class_oog.php,Amelia Tredinnick,"[""rec90AY2oQyQzzoUN""]","[""Amelia""]","[""recjGahspjyOKdkyr""]",,,,,,,,,,,,,,,,,,,,,
reccLR3YbRcGmma61,1044,reccLR3YbRcGmma61,2026-06-09T23:09:50.000Z,Peridoni 20,Alan Korotkin,"[""Peri""]","[""recabXmO03R3e1TB3""]",class_oog,Elisabeth Rotsaert,"[""recI8AUfFyisPjYuQ""]","[""Elisabeth""]","[""recFIHTcArQhILyAc""]","[""CWF""]","[""Peri""]","[""recEfC0jqFXrJNADf""]","[""recCX2LNdSwF6RhhN"",""recjIGPyKrhiNad0k""]","[""recUL44GxXwwj0g6y""]","[""recvm5lcObBDmC5Oy""]",,,,,,,,,,,,,,,
reccSvyV9EOPrkFO6,2248,reccSvyV9EOPrkFO6,2026-06-19T12:33:38.000Z,Devoted,,[null],"[""rec9N0q4UXd3NE3M7""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
reccTSAFpxDh2s7Ho,2719,reccTSAFpxDh2s7Ho,2026-06-09T23:09:50.000Z,Nobeltje,Pamela Gomez,[null],"[""rechmrDoDDBkCePGk""]",class_oog.php,Amanda Gomez,"[""recoIRjDD1WpA7gR6""]","[""Amanda""]","[""recD8d72oDpyNe2Hi""]",,,,,,,,,,,,,,,,,,,,,
reccW5aQFbF99rjQe,2893,reccW5aQFbF99rjQe,2026-06-18T15:18:57.000Z,Sandcastle,,[null],"[""recMDTTItVICWLveU""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
reccXmVIqqAkI8PEo,2246,reccXmVIqqAkI8PEo,2026-06-18T20:04:12.000Z,Chatoyer,,[null],"[""recVMYrevXNB5xwVr""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recccgm4LNfYTtd8R,2703,recccgm4LNfYTtd8R,2026-06-11T11:39:22.000Z,Genuine,Dana G. Waters,[null],"[""recoEy9hoaDtJjoNI""]",class_oog,Hayley G. Waters Wear,"[""recLFMHh1Qpy7gpgf""]","[""Hayley""]","[""recC9TviwdEjxgABW""]",,,,,,,,,,,,,,,,,,,,,
reccfnhd9Nq3KBBkl,2828,reccfnhd9Nq3KBBkl,2026-06-11T11:39:22.000Z,Conlondino Ps,Lauren Schweppe,[null],"[""recWIVRXmWfip508y""]",class_oog,Evelyn Byron,"[""rec2fj8BKdynfDg3D""]","[""Evelyn""]","[""recWb8kIRsV2w5Zj9""]",,,,,,,,,,,,,,,,,,,,,
reccigib2ijRnWs41,3048,reccigib2ijRnWs41,2026-06-10T15:10:41.000Z,Conchacco Ps,Alyssa Pascucci,[null],"[""recgY8x8fIs7Ea8SX""]",class_oog.php,Alyssa Pascucci,"[""reccSzGDIKf9DLzAW""]","[""Alyssa""]","[""reccxT6yO7DM4d3NC""]",,,,,,,,,,,,,,,,,,,,,
reccj1xq63gumqxGY,2615,reccj1xq63gumqxGY,2026-06-21T13:21:51.000Z,Foxtrot,,[null],"[""recP2JHdL14aiNLAu""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recckZ7igwuvZmixO,2134,recckZ7igwuvZmixO,2026-06-09T23:09:50.000Z,O-Toulon K,Addison Reed,[null],"[""reciI926KiVz5gnZS""]",class_oog.php,Addison Reed,"[""recnq0SxsppmltiqF""]","[""Addison""]","[""recRlcCb6UzGjsfM8""]",,,,,,,,,,,,,,,,,,,,,
reccmBs7OIEJDnVJB,2711,reccmBs7OIEJDnVJB,2026-06-09T23:09:50.000Z,Emyr De Launay,Juan E. Hidalgo,[null],"[""rect9cXUJgK0Ixi8C""]",class_oog.php,Mauricio Gruener,"[""recyQ8PVWq12G0typ""]","[""Mauricio""]","[""recWm4nXbUtPYpLCL""]",,,,,,,,,,,,,,,,,,,,,
reccmjiFpM818Ryfd,2388,reccmjiFpM818Ryfd,2026-06-11T11:39:25.000Z,Choco Du Reverdy,Alan Korotkin,"[""Choco""]","[""rec6OXORzccdhll6P""]",class_oog,Sophie Heap,"[""recYxSrzV8TEJcBWx""]","[""Sophie""]","[""recFIHTcArQhILyAc""]","[""CWF""]","[""Choco""]","[""reclhw2ZmvrYoiYPA"",""recSMowfE5wcV6pqu""]","[""reciTHnWgIszQCDM9"",""recVcXB8AfIJb7y7o"",""recyVkCfboIGne1uE"",""rechWp1PFiGICTJAs"",""recs6WBSd0kSDQnLN""]","[""recz8WVsKbTeKseJN"",""rec2rLKdslbcineGL"",""recJXpgHtCx7nfhBb""]","[""recCXBPD2ysxEVOzk"",""rec4eAOzBYo3GobsM""]",,,"[""recxvtyv7cN6wvTNA""]",,,,,,,,,,,,
reccpYhCZAY4DbLiD,1705,reccpYhCZAY4DbLiD,2026-06-09T23:09:50.000Z,Pi-Air,Todd D. Minikus,[null],"[""recy69guaLLe1O9mL""]",class_oog.php,Riley Delbecq,"[""recHmTWBod6JZu0hF""]","[""Riley""]","[""rec17fXVv4zXio64e""]",,,,,,,,,,,,,,,,,,,,,
reccujd0VKQiRtCar,2842,reccujd0VKQiRtCar,2026-06-18T15:03:02.000Z,Chatomina Ps,,[null],"[""recv3Gw3k98hiEmO3""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
reccw0MYAF5N4ys2S,2077,reccw0MYAF5N4ys2S,2026-06-11T11:39:26.000Z,Diamant Joe,Darragh Kerins,[null],"[""recqDNugtAgCap3cd""]",class_oog.php,Annie Ashton,"[""recAxawahZ8fxICUO""]","[""Annie""]","[""recOdyCszUe4VTxPo""]",,,,,,,,,,,,,,,,,,,,,
reccwbe0M6JlsdOvR,1415,reccwbe0M6JlsdOvR,2026-06-11T11:39:22.000Z,Nijerite,Juan A. Rodriguez Silva,[null],"[""recjEvH2m9ExFKVtu""]",class_oog.php,Diego Loria,"[""reco40AZFnYO1VXuv""]","[""Diego""]","[""reclu4ZfxeCUoDgLA""]",,,,,,,,,,,,,,,,,,,,,
reccwyKvnNpDXRx8Z,2232,reccwyKvnNpDXRx8Z,2026-06-18T17:34:15.000Z,Sg's Carnelian,,[null],"[""rec8X1j9VhPuGDOMQ""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
reccyRIzHp9ugs8vK,2962,reccyRIzHp9ugs8vK,2026-06-11T11:39:22.000Z,Friloux Des Champs,Vicente Guillen,[null],"[""rec740v4uyei3qRrI""]",class_oog,Vicente Guillen,"[""recvGTTxZSbHtC8Ym""]","[""Vicente""]","[""recCbBJMoJvofncZW""]",,,,,,,,,,,,,,,,,,,,,
reccydfziSmL8Nnrd,1100,reccydfziSmL8Nnrd,2026-06-13T01:35:34.000Z,Kicks And Giggles W.e.c.,Morgan Taylor,[null],"[""recqMoyYpK3eExijU""]",class_oog,Ella Boutilier,"[""rechOpyPKMOuBZwv4""]","[""Ella""]","[""rec0wCs5ZzmAW8kSL""]",,,,,,,,,,,,,,,,,,,,,
recd2i8o2VFvqHaXj,1076,recd2i8o2VFvqHaXj,2026-06-09T23:09:50.000Z,Curioso Van Maarle Z,Benjamin J. Meredith,[null],"[""recpwBbv1DK6OHP6I""]",class_oog,Miley Davidyan,"[""reclZp0eQIJMvkdeG""]","[""Miley""]","[""reccRPUdMRZMCiJuf""]",,,,,,,,,,,,,,,,,,,,,
recd84T95KYRhjbjj,2387,recd84T95KYRhjbjj,2026-06-09T23:09:50.000Z,Winterfells Castle Black,Lisa Hasenbeck,[null],"[""recvCGTMcpB6GIFQn""]",class_oog.php,Sierra Montgomery,"[""rec12lzOQKtI0Qkv5""]","[""Sierra""]","[""recSN0eF04okgAD8J""]",,,,,,,,,,,,,,,,,,,,,
recdDY3OooTIqQUpY,3424,recdDY3OooTIqQUpY,2026-06-19T13:10:11.000Z,Le Granno Quick Ps,,[null],"[""rec3cidKbwODA0V94""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recdLD4MEv2hH8NIU,1356,recdLD4MEv2hH8NIU,2026-06-18T15:48:33.000Z,Cibel Z,,[null],"[""rec1mSYqGavc7BaZL""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recdM6wDRahirh7oO,1721,recdM6wDRahirh7oO,2026-06-11T11:39:25.000Z,Metallica,Justine L. Dutton Barnard,[null],"[""recLXYgdhRzs0rEdm""]",class_oog.php,Justine L. Dutton Barnard,"[""recvD6KL2dqqPvN0v""]","[""Justine""]","[""recU7zogAuLVNKIfQ""]",,,,,,,,,,,,,,,,,,,,,
recdMAFrp27NIbeGF,2603,recdMAFrp27NIbeGF,2026-06-09T23:09:50.000Z,Dominus Z,Jasmine Walsh,[null],"[""reci7vpKDSO4HLzfO""]",class_oog,Emery Kobel,"[""recRwKQn4Cpl8Zqzz""]","[""Emery""]","[""recI1AZhpQDfY3cRY""]",,,,,,,,,,,,,,,,,,,,,
recdMawPmNGGlbYJu,1412,recdMawPmNGGlbYJu,2026-06-14T10:51:48.000Z,Quala Vd Rollebeek,Diego Bedoya,[null],"[""rec1hASjfzRNVLHW4""]",class_oog,Diego Bedoya,"[""recDO1ZAzYfy82SNU""]","[""Diego""]","[""reciZDolH9q1XcQGD""]",,,,,,,,,,,,,,,,,,,,,
recdOBrLHAVTVoaxj,1983,recdOBrLHAVTVoaxj,2026-06-09T23:09:50.000Z,Koh I Knoor,Natalie Johnson Russell,[null],"[""recPUXz9OXL5sXEi5""]",class_oog.php,Natalie Johnson Russell,"[""recC1iPVmbpbSBj7x""]","[""Natalie""]","[""reciFw1xeBgWRjqTt""]",,,,,,,,,,,,,,,,,,,,,
recdPMOFigX7AuBXi,1050,recdPMOFigX7AuBXi,2026-06-12T15:15:41.000Z,Benjamin,Daniela Roy,[null],"[""rec0AjlSw7pupQDJX""]",class_oog,Maria Ospina,"[""recKTcsZ4zpTvlcB3""]","[""Maria""]","[""rec2F4zRJZGDzG0M2""]",,,,,,,,,,,,,,,,,,,,,
recdSBzmfWk1wFuCX,3273,recdSBzmfWk1wFuCX,2026-06-19T11:58:18.000Z,Fuzzy Mcfadden,,[null],"[""rechDqu8MtH3bSjkZ""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recdWBkutEkpHaYZ3,2830,recdWBkutEkpHaYZ3,2026-06-11T11:39:22.000Z,Carson Too,Danielle Platt,[null],"[""rectXMsn4mDd9e0d5""]",class_oog.php,Danielle Platt,"[""recsfAA9iVQUzRFfI""]","[""Danielle""]","[""recZ3kmzycB7xwLfv""]",,,,,,,,,,,,,,,,,,,,,
recddkhIwq0I9QZKq,1442,recddkhIwq0I9QZKq,2026-06-09T23:09:50.000Z,Rr Monster,Matthew Le Master,[null],"[""recmnXLEJTpYDltWO""]",class_oog.php,Mckenzie Badley,"[""recY8qeRhWAe7RPzG""]","[""Mckenzie""]","[""recN9E8BVaEfvKU1x""]",,,,,,,,,,,,,,,,,,,,,
recdeUfxo0vGgm3Pm,2838,recdeUfxo0vGgm3Pm,2026-06-09T23:09:50.000Z,Delisa Gp,Heather Froehlich Cortell,[null],"[""recHgVNnMbV0sNKWs""]",class_oog.php,Heather Froehlich Cortell,"[""recM7ioOHefDmEAqq""]","[""Heather""]","[""recYYSG3rW61gLanZ""]",,,,,,,,,,,,,,,,,,,,,
recdjcosoDVDYiKsc,2548,recdjcosoDVDYiKsc,2026-06-20T16:25:50.000Z,Catemaco Ls,,[null],"[""recPALYK9axIsgAMn""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recdkGK7Ky8tTodPI,2156,recdkGK7Ky8tTodPI,2026-06-09T23:09:50.000Z,Lady Roxy,Jacqueline Steffens Daly,[null],"[""recKgbUJtVxZpLUkL""]",class_oog,Suzanne Burns,"[""recNBQyuhKbs4KSEm""]","[""Suzanne""]","[""rec3YjZUNtuqDJ0nC""]",,,,,,,,,,,,,,,,,,,,,
recdonopJ0WtIypgP,2066,recdonopJ0WtIypgP,2026-06-09T23:09:50.000Z,Red Admiral,Elizabeth C. de Golian,[null],"[""rec4s0Mzjefu6r5cl""]",class_oog.php,Elizabeth C. de Golian,"[""rec9QNDx2IegGtFnl""]","[""Elizabeth""]","[""recVpkQDmdDLWOnf7""]",,,,,,,,,,,,,,,,,,,,,
recdqd8c1RiqEIyWS,1993,recdqd8c1RiqEIyWS,2026-06-09T23:09:50.000Z,Copperfield Ghv Z,Sven Frei,[null],"[""recVpyyWeXZVriozh""]",class_oog.php,Molly Frei,"[""recUFm6Wapo7Qrf6n""]","[""Molly""]","[""rechQszLeuxBMYqll""]",,,,,,,,,,,,,,,,,,,,,
recdvY5Bhns0iSO9A,1349,recdvY5Bhns0iSO9A,2026-06-11T11:39:23.000Z,Rich Girl,Derek Reed,[null],"[""rece3GBJjxZECBTqa""]",class_oog,Felicia Rodgers,"[""recRqmqFiWa1SNEQF""]","[""Felicia""]","[""recnRRpu2nz5AuBj6""]",,,,,,,,,,,,,,,,,,,,,
recdwOEYGZ8DxLTUJ,151,recdwOEYGZ8DxLTUJ,2026-06-09T23:09:50.000Z,Contigo Z,Samuel Parot,[null],"[""rec2G9YifGvN4YYhL""]",class_oog,Samuel Parot,"[""recUXk1rCTBLl3j4S""]","[""Samuel""]","[""recnutMCbWmttrhyI""]",,,,,,,,,,,,,,,,,,,,,
recdz9efg7lPIZqB1,2758,recdz9efg7lPIZqB1,2026-06-18T18:34:11.000Z,Mien Seuten,,[null],"[""rec3cwi3uUbR7qY9z""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
rece25flOa0mVqrar,1963,rece25flOa0mVqrar,2026-06-18T15:03:02.000Z,Chatdenio Bh Z,,[null],"[""recKgTI8Qt09neLjW""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
rece33Su6BLgqhzj3,3148,rece33Su6BLgqhzj3,2026-07-01T16:30:43.000Z,Sambuca,,,,get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
rece8QRDzcNymM2DX,1225,rece8QRDzcNymM2DX,2026-06-09T23:09:50.000Z,Cardline Kdw Z,Megan Wexler,[null],"[""recQrwLGs9KZmuISs""]",class_oog.php,Megan Wexler,"[""recNZdF2y3UymF3hZ""]","[""Megan""]","[""recbDjphoL8qMtSeW""]",,,,,,,,,,,,,,,,,,,,,
rece95JcAhAVDDtRR,1464,rece95JcAhAVDDtRR,2026-06-11T11:39:23.000Z,Gossip Girl,Mario Garcia,[null],"[""recYPkFgga1tlZ3bX""]",class_oog,Hannah Morejon,"[""reczNxdkVce2RRYW0""]","[""Hannah""]","[""recgLDs1PX5pujyno""]",,,,,,,,,,,,,,,,,,,,,
receAni6UqAZEBEMR,2076,receAni6UqAZEBEMR,2026-06-12T17:24:29.000Z,Condo Lh,Darragh Kerins,[null],"[""recV5aEPG4wisxE3B""]",class_oog,Nadine Beck,"[""recvrmp3sgOmigpg4""]","[""Nadine""]","[""recOdyCszUe4VTxPo""]",,,,,,,,,,,,,,,,,,,,,
receBxobjvudw9YS9,2557,receBxobjvudw9YS9,2026-06-12T17:24:29.000Z,A Golden Girl Sh Z,Spencer Brittan,[null],"[""rec6MB2ywdYKcfb0T""]",class_oog,Taylor Finkle,"[""reccwHv3NHXUKADE0""]","[""Taylor""]","[""recqByBk0EpjI9rLn""]",,,,,,,,,,,,,,,,,,,,,
receFL2jrZgtEi18s,2868,receFL2jrZgtEi18s,2026-06-09T23:09:50.000Z,Mtm Drop The Mic,Michael J. Mccormick,[null],"[""rec1EOByWSknpJYZS""]",class_oog.php,Tracy Fenney,"[""recLyTrE6tVxN0uIu""]","[""Tracy""]","[""recNsOB5RbtRbnQ37""]",,,,,,,,,,,,,,,,,,,,,
receFg4UH7Fm3c82b,2602,receFg4UH7Fm3c82b,2026-06-10T15:10:31.000Z,Fabian,Annalee Bennett,[null],"[""recq2HxFToW1xmwCN""]",class_oog,Bonnie Silver,"[""recEQTb1rKMDCNj7U""]","[""Bonnie""]","[""reckwt4VtWr7R1D6A""]",,,,,,,,,,,,,,,,,,,,,
receHMwvoy2idZQiI,1622,receHMwvoy2idZQiI,2026-06-13T00:10:27.000Z,Absolutely,Kelsey Duffy,[null],"[""rechoMd4aICwNL7ih""]",class_oog.php,Kelsey Duffy,"[""rechDlKMAvhUM4Mji""]","[""Kelsey""]","[""recJe0LFDSWmZkYs4""]",,,,,,,,,,,,,,,,,,,,,
receIq5ahZGPMIpTF,2567,receIq5ahZGPMIpTF,2026-06-11T11:39:21.000Z,Voyou De Tiji Z,Spencer Brittan,[null],"[""recKPV9B8S9SpfoSf""]",class_oog.php,Jamie Ricciardi,"[""recHemA85CjCUdo0t""]","[""Jamie""]","[""recqByBk0EpjI9rLn""]",,,,,,,,,,,,,,,,,,,,,
receIqLsngoO1MZ2g,212,receIqLsngoO1MZ2g,2026-06-15T13:18:54.000Z,Vago Chin Z,Brock Clermont,"[""Vago""]","[""rechffBJYd5uBU95f""]",class_oog,Tanner Korotkin,"[""rececJFgkUViuuW0F""]","[""Tanner""]","[""reciLuEt5I93MQMy9""]",,"[""Vago""]",,,,,,,,,,,,,,,,,,,
receQTRxo3VWVmZvb,2933,receQTRxo3VWVmZvb,2026-06-09T23:09:50.000Z,Iron Rock,Jelmer Hoekstra,[null],"[""recKwNe2RY4I0QT0f""]",class_oog.php,Dorothy Douglas,"[""recrV61WHjIJdaJga""]","[""Dorothy""]","[""recqI6AanH1zv5CGV""]",,,,,,,,,,,,,,,,,,,,,
receZXN69jZceM53p,3358,receZXN69jZceM53p,2026-06-18T19:48:51.000Z,Thankful,,[null],"[""recQ2E7nFM19gxA0F""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
receaM2LKpNAV1WIS,188,receaM2LKpNAV1WIS,2026-06-15T13:18:54.000Z,Kunigunde,Grant Seger,[null],"[""rec53tkcNQCCfVzWy""]",class_oog,Grant Seger,"[""recnQD0owI3kUe0KE""]","[""Grant""]","[""recHqozruF4gofU4W""]",,,,,,,,,,,,,,,,,,,,,
recebQmUQ4MWj8thS,2130,recebQmUQ4MWj8thS,2026-06-11T11:39:26.000Z,Spectacular Jedi,Maisie Wagner,[null],"[""rec4pW9bO9QBqQEPq""]",class_oog.php,Avery Rush,"[""rec2R7jOxeWvL99ey""]","[""Avery""]","[""recWddmd29X3mTMwN""]",,,,,,,,,,,,,,,,,,,,,
recec81GNG4x3ieVX,2997,recec81GNG4x3ieVX,2026-06-09T23:09:50.000Z,Qatar,Hector Florentino,[null],"[""recRENV43srEl09Ur""]",class_oog.php,Hector Florentino,"[""rechzGJ6nB5ZniPYe""]","[""Hector""]","[""recfAVsjydccXTqve""]",,,,,,,,,,,,,,,,,,,,,
recedrYSb4A4mDbzy,1248,recedrYSb4A4mDbzy,2026-06-09T23:09:50.000Z,Ciemusic Z,Erica Robson,[null],"[""recMeCRZGKxfjGSeW""]",class_oog,Kathryn Camunas,"[""reckR5d1FrfCNnjWe""]","[""Kathryn""]","[""recMir2WcmMLTzpZq""]",,,,,,,,,,,,,,,,,,,,,
recefpyK3hQv6P795,1343,recefpyK3hQv6P795,2026-06-09T23:09:50.000Z,Pedro Molino,Juan M. Bolanos,[null],"[""rec4vpSFQURa0PYoY""]",class_oog.php,Kristen Litteken,"[""recflgCvkeR6BJO47""]","[""Kristen""]","[""reciQqSfWbMiP5zxf""]",,,,,,,,,,,,,,,,,,,,,
recehaqN3PSPhQsKt,3364,recehaqN3PSPhQsKt,2026-06-19T14:58:19.000Z,Chasing Pilot Ps,,[null],"[""recSAq57dIY9hhI3B""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recehrzQUYcDtPpB9,2932,recehrzQUYcDtPpB9,2026-06-09T23:09:50.000Z,Dakota Z,Jelmer Hoekstra,[null],"[""rec68Y4BHkJgauJol""]",class_oog.php,Jelmer Hoekstra,"[""recc4s9XxQqAv1rup""]","[""Jelmer""]","[""recqI6AanH1zv5CGV""]",,,,,,,,,,,,,,,,,,,,,
recekpq15X3Ab7sHt,2281,recekpq15X3Ab7sHt,2026-06-18T16:19:16.000Z,Undercover Vd Middelstedde,,[null],"[""recVewXrsWJYIv8Up""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
receo6taKueoXOJxq,194,receo6taKueoXOJxq,2026-06-16T03:40:07.000Z,Central Park,Maleah Lang Mcmahon,[null],"[""recD9gwIjpzrVvDIe""]",class_oog,Maleah Lang Mcmahon,"[""rec6wPiU3mn7pKqtV""]","[""Maleah""]","[""recScvZPMMmuVjpAg""]",,,,,,,,,,,,,,,,,,,,,
receotXwf9JfD39Gm,1550,receotXwf9JfD39Gm,2026-06-11T11:39:21.000Z,Daytona S.e,Hanna R. Egan,[null],"[""recZc4laV3ccmGSAv""]",class_oog.php,Hanna R. Egan,"[""recaKiCcAz57uZZru""]","[""Hanna""]","[""rece9iPIoEEaCPIqS""]",,,,,,,,,,,,,,,,,,,,,
receqLIpBjLAvXgsf,1578,receqLIpBjLAvXgsf,2026-06-11T16:09:29.000Z,London Boy,,[null],"[""recW3Pxwyy8BD3Zx8""]",class_oog.php,,,,,,,,,,,,,,,,,,,,,,,,,
recer4I9JB8bWtgM0,2176,recer4I9JB8bWtgM0,2026-06-12T17:24:28.000Z,Novio,Jake Evans,[null],"[""recACZTBR1kkOmdvv""]",class_oog,Sydney Shelby,"[""rec0FUCzNUyfQf4RT""]","[""Sydney""]","[""recSXiCPwDmQ76cuQ""]",,,,,,,,,,,,,,,,,,,,,
recewHW8INK4Tj9yE,2402,recewHW8INK4Tj9yE,2026-06-09T23:09:50.000Z,Diabalou Ps,Lukene Arenas,[null],"[""recjR2N3SPxNow8pS""]",class_oog,Lukene Arenas,"[""recroSHpES6tulq9z""]","[""Lukene""]","[""recIkAyumy88qaBpt""]",,,,,,,,,,,,,,,,,,,,,
receyJ4kFtolZYR1u,2291,receyJ4kFtolZYR1u,2026-06-09T23:09:50.000Z,Fleurescent,Declan Egan,[null],"[""recUda8OFNW9JzrXa""]",class_oog,Christine M. Reilly,"[""recs2gLHCw8SRWe3a""]","[""Christine""]","[""recGOZOt71dcEAmvp""]",,,,,,,,,,,,,,,,,,,,,
recf32m9uv1cIoTdZ,1516,recf32m9uv1cIoTdZ,2026-06-09T23:09:50.000Z,Grandia,Stephen Dicarlo,[null],"[""rec3fBjNTw6F2vmRA""]",class_oog,Esme Desautel,"[""rec7A4JPtP8rt44q1""]","[""Esme""]","[""recupQMhsCpx3otEi""]",,,,,,,,,,,,,,,,,,,,,
recf62hHvI2xUVoy2,2627,recf62hHvI2xUVoy2,2026-06-13T01:35:34.000Z,Spin Art,Grace Dreyer,[null],"[""recpGbXyxVCLub6qY""]",class_oog,Ramsey Wise,"[""recjdOKFVTEQpA1oS""]","[""Ramsey""]","[""recmEHqV9uMzGpVKb""]",,,,,,,,,,,,,,,,,,,,,
recf7XhHRIWSt1q5G,2354,recf7XhHRIWSt1q5G,2026-06-09T23:09:50.000Z,Kleopatra Hero Z,Luke Sassi,[null],"[""rec7OtpMftJvmaGkF""]",class_oog.php,Luke Sassi,"[""recRLAErJt0gGFTo1""]","[""Luke""]","[""rec24pSWnvy9FcJe9""]",,,,,,,,,,,,,,,,,,,,,
recf8fYcyCh6Edatw,2744,recf8fYcyCh6Edatw,2026-06-18T17:03:37.000Z,Alistair,,[null],"[""rec00KXhk1P9tBJFA""]",get_rings.php,,,,,,,,,,,"[""recb1wfQVMmp6zNPJ""]","[""recC70pDyIvE1vRak""]",,,,,,,,,,,,,
recfA3fwGRVHqsxbN,1620,recfA3fwGRVHqsxbN,2026-06-18T12:16:01.000Z,Silver Lining,,[null],"[""recAo7TsAoNRDifRo""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recfCCwGu6ZvbT6Jo,2391,recfCCwGu6ZvbT6Jo,2026-06-09T23:09:50.000Z,Benlea Magic Dragon,Dana Ventrice,[null],"[""recpC9hSd2JGmKMSF""]",class_oog.php,Noemi Varela,"[""recdsjuMklF5j8vEb""]","[""Noemi""]","[""rect7nOXb9JImTCcP""]",,,,,,,,,,,,,,,,,,,,,
recfIaLRRrNQvVGDr,3060,recfIaLRRrNQvVGDr,2026-06-18T15:03:02.000Z,Minute He Walks In,,[null],"[""recT9rnOAfJ0iC5Xc""]",get_rings.php,,,,,,,,,,,"[""recVDV8bZSKcbY2vv""]","[""rechPQXndFVQLiK4S""]",,,,,,,,,,,,,
recfKc7mykWwAnnCx,2608,recfKc7mykWwAnnCx,2026-06-09T23:09:50.000Z,Vincent Van Gough,Jasmine Walsh,[null],"[""recESRryqm3rYzNmy""]",class_oog.php,Jasmine Walsh,"[""rec3pY7apXwfTmgAy""]","[""Jasmine""]","[""recI1AZhpQDfY3cRY""]",,,,,,,,,,,,,,,,,,,,,
recfNXRYXeRBEUVb8,2869,recfNXRYXeRBEUVb8,2026-06-11T11:39:24.000Z,Aphrodite,Terrie E. Shibley,[null],"[""recajodZkqNU0xqhE""]",class_oog,Kennedy Kluber,"[""recK9lW7nTdieDMhe""]","[""Kennedy""]","[""recMFDhEMIxKX7fmX""]",,,,,,,,,,,,,,,,,,,,,
recfOfSlCckrsYl0H,2560,recfOfSlCckrsYl0H,2026-06-12T17:24:27.000Z,Fc Sensational,Spencer Brittan,[null],"[""reczPLJAzsLXLKSjW""]",class_oog,Bianca Renard Roth,"[""rect52uOzyzLMjX4S""]","[""Bianca""]","[""recqByBk0EpjI9rLn""]",,,,,,,,,,,,,,,,,,,,,
recfRV0fKdZ5hUABj,3054,recfRV0fKdZ5hUABj,2026-06-18T19:48:51.000Z,Uptown Girl,,[null],"[""rec3XH9Fs9vxqE3L3""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recfTISFDwyJLZnkA,1419,recfTISFDwyJLZnkA,2026-06-12T03:10:20.000Z,Capitolino Dve,Meghan Green,[null],"[""recOaoxVxEUEpUogh""]",class_oog.php,Frederica Alcalay,"[""reczXM3prGmBnwRWV""]","[""Frederica""]","[""recY4IG5M0Ub1eRP6""]",,,,,,,,,,,,,,,,,,,,"[""recNP3wbzoiafeIEC"",""rec28HpCan7FDeOX3""]",
recfUavC1vih6Z4fE,2431,recfUavC1vih6Z4fE,2026-06-09T23:09:50.000Z,Virgules Balou Van 'T Neerhof,Alexandra Goetze Bell,[null],"[""recxEtnlYuDZ9DkTm""]",class_oog.php,Alexandra Goetze Bell,"[""rec6woGEX9IGLSlUm""]","[""Alexandra""]","[""recJw4KTGszq5ixgY""]",,,,,,,,,,,,,,,,,,,,,
recfWJGl3PLx7Z9Mn,2105,recfWJGl3PLx7Z9Mn,2026-06-18T12:31:36.000Z,Officer,,[null],"[""recgWgMdrAzWsd7yg""]",get_rings.php,,,,,,,,,,,,,,,,,,,,,,,,,
recfZjErV6grXiOk4,162,recfZjErV6grXiOk4,2026-06-09T23:09:50.000Z,Hakatann De Lojou,Ashlee Bond,[null],"[""rec2tqfAlAdTX4g55""]",class_oog,Ashlee Bond,"[""recW5RVnDW4GorcuS""]","[""Ashlee""]","[""recoD21rUN9Qq4pgV""]",,,,,,,,,,,,,,,,,,,,,
